"Artikel","Fabrikantscode","Merk","Omschrijving","Prijs","Prijs_incl_heffingen","Voorraad","produktindeling","UNSPSC_code","EAN_code","status","Verwijderingsbijdrage","Thuiskopie","Stibat"
"ACR-NX.BGPEH.002","NX.BGPEH.002","Acer","TMP215-55-TCO-738N/QW/15i/i7/16/512/W11P QWERTY","689.00","689.00","104","ACRNOTCSM17I","43211503","4711474435644","00","0.00","0.00","0.00"
"ACR-NX.BLPEH.001","NX.BLPEH.001","Acer","TravelMate P2 15 TMP215-75-G2-TCO-53TP Core Ultra 5 125H Arc Graphics US Int. Keyboard Windows 11 Pro QWERTY","635.00","635.00","74","ACRNOTWSO15I","43211503","4711474603616","00","0.00","0.00","0.00"
"ACR-NX.D4JEH.004","NX.D4JEH.004","Acer","AL17-31P-34XM/N355/8GB/LPDDR5/512GB/SSD/AZ/W11H AZERTY BE","390.00","392.80","0","ACRNOTWSO13I","43211503","4711474502230","00","0.00","2.80","0.00"
"ACR-NX.EJ8EH.004","NX.EJ8EH.004","Acer","EX215-57-53R/QW//15i/i5/16GB/512GB/W11P QWERTY","479.00","479.00","243","ACRNOTWSO15I","43211503","4711474492845","00","0.00","0.00","0.00"
"ACR-NX.EJ9EH.001","NX.EJ9EH.001","Acer","EX215-57-5112/QW/15i/i5/16/512/W11P QWERTY","499.00","499.00","71","ACRNOTCSM15I","43211503","4711474329776","00","0.00","0.00","0.00"
"ACR-NX.J2JEH.001","NX.J2JEH.001","Acer","SF14-51-59H7/16GB/LPDDR5X/512GB/SSD/US/W11 QWERTY","799.00","801.80","0","ACRNOTHET14I","43211503","4711474180216","00","0.00","2.80","0.00"
"ACR-NX.J2JEH.007","NX.J2JEH.007","Acer","SF14-51-77SD/32GB/LPDDR5X/1TB/SSD/US/W11 QWERTY","1015.00","1017.80","0","ACRNOTHET14I","43211503","4711474180483","00","0.00","2.80","0.00"
"ACR-NX.J46EH.007","NX.J46EH.007","Acer","AG15-32P-33RJ/QW/15i/C3/16/1TB/W11H QWERTY","449.00","451.80","6","ACRNOTCSM13I","43211503","4711474435965","00","0.00","2.80","0.00"
"ACR-NX.J4DEH.007","NX.J4DEH.007","Acer","AG15-51P-3094/QW/15i/i3/8/512/W11H QWERTY","390.00","392.80","0","ACRNOTHET14I","43211503","4711474401090","00","0.00","2.80","0.00"
"ACR-NX.J4DEH.009","NX.J4DEH.009","Acer","AG15-51P-39WR/QW/15i/i3/16/512/W11H QWERTY","429.00","431.80","0","ACRNOTHET14I","43211503","4711474401113","00","0.00","2.80","0.00"
"ACR-NX.J50EH.00M","NX.J50EH.00M","Acer","AG15-51P-783Z/QW/15i/i7/16/1TB/W11H QWERTY","599.00","601.80","0","ACRNOTHET14I","43211503","4711474401144","00","0.00","2.80","0.00"
"ACR-NX.J64EH.001","NX.J64EH.001","Acer","CBE594-2T-TCO-36FC/QW/14i/C3/6/256/Chrome QWERTY","529.00","531.80","0","ACRNOTCSM13I","43211503","4711474493170","00","0.00","2.80","0.00"
"ACR-NX.J66EH.001","NX.J66EH.001","Acer","CBE594-2LT-TCO-351J /QW/14i/C3/8/236/Chrome QWERTY","579.00","581.80","286","ACRNOTCSM13I","43211503","4711474493200","00","0.00","2.80","0.00"
"ACR-NX.JAYEH.003","NX.JAYEH.003","Acer","R857T-TCO-C04U/QW/12i/N150/8/64/Chrome QWERTY","399.00","401.80","304","ACRNOTCSM13I","43211503","4711474493248","00","0.00","2.80","0.00"
"ACR-NX.JEDEH.001","NX.JEDEH.001","Acer","C937T-TCO-C86M - 14i WUXGA Multi-Touch IPS - Intel Processor N150 - 8GB LPDDR5X- 128GB eMMC - Shale Black - Chrome OS QWERTY","349.00","351.80","0","ACRNOTWSO15I","43211503","4711474596086","00","0.00","2.80","0.00"
"ACR-NX.JEZEH.005","NX.JEZEH.005","Acer","CPE594-2N-K59J - 14i WUXGA Multi-Touch IPS 120Hz - MT8196 Octa-core -16GB LPDDR5X - 256GB UFS - Platinum Silver - Chrome OS QWERTY","749.00","751.80","0","ACRNOTWSO15I","43211503","4711474820785","00","0.00","2.80","0.00"
"ACR-NX.KAJEH.005","NX.KAJEH.005","Acer","CBV514-1H-32HZ/QW/14i/i3/8/128/Chrome QWERTY","449.00","451.80","0","ACRNOTCSM14I","43211503","4711121510908","00","0.00","2.80","0.00"
"ACR-NX.KALEH.001","NX.KALEH.001","Acer","CBV514-1HT-54R9/QW/14i/i5/8/256/Chrome QWERTY","559.00","561.80","126","ACRNOTCSM15I","43211503","4711121270659","00","0.00","2.80","0.00"
"ACR-NX.KALEH.003","NX.KALEH.003","Acer","Acer Chromebook Vero 514 CBV514-1HT-35QL - Cobblestone Grey - 14i FHD Multi-Touch IPS - Intel Core i3-1215U - 8GB DDR4X- 256GB PCIe NVMe SSD - Intel UHD Gra QWERTY","599.00","601.80","0","ACRNOTCSM14I","43211503","4711121439186","00","0.00","2.80","0.00"
"ACR-NX.KCWEH.006","NX.KCWEH.006","Acer","CBG516-1H-52B9/AZ/16i/i5/8GB/128GB/Chr AZERTY BE","834.00","834.00","0","ACRNOTWSO15I","43211503","4711121380419","00","0.00","0.00","0.00"
"ACR-NX.KDDEH.00Q","NX.KDDEH.00Q","Acer","Aspire 3 14 A314-23P-R2LW - Pure Silver- 14i FHD ComfyView - AMD Athlon Silver7120U - 8GB DDR5 - 128GB PCIe NVMe SSD - AMD Radeon 610M QWERTY","244.00","246.80","0","ACRNOTCSM14I","43211503","4711474250322","00","0.00","2.80","0.00"
"ACR-NX.KE1EH.001","NX.KE1EH.001","Acer","Acer Chromebook Vero 712 CV872T-C42H - Shale Black - 12i HD+ Multi-Touch IPS - Intel Celeron 7305 - 4GB DDR4X - 32GB eMMC - Intel UHD Graphics - Wi-Fi 6E AX QWERTY","271.72","274.52","0","ACRNOTCSM12I","43211503","4711121363450","00","0.00","2.80","0.00"
"ACR-NX.KE3EH.008","NX.KE3EH.008","Acer","R856T-TCO-C1AC/QW/12i/N100/8/64/Chrome QWERTY","399.00","401.80","0","ACRNOTCSH12I","43211503","4711121595721","00","0.00","2.80","0.00"
"ACR-NX.KE7EH.006","NX.KE7EH.006","Acer","R856LT-TCO-C0QF/QW/12i/N100/8GB/64GB/CHR QWERTY","449.00","451.80","0","ACRNOTHET14I","43211503","4711121492099","00","0.00","2.80","0.00"
"ACR-NX.KECEH.006","NX.KECEH.006","Acer","R756TN-TCO-C2JT/QW/11i/N100/8GB/64GB/CHR QWERTY","439.00","441.80","0","ACRNOTHET12I","43211503","4711121830242","00","0.00","2.80","0.00"
"ACR-NX.KJLEH.00F","NX.KJLEH.00F","Acer","A517-58GM-54Z0 - 17.3i FHD IPS - Intel Core i5-1335U - 16GB DDR4 -512GB PCIe NVMe SSD - Steel Grey - Windows 11 Pro QWERTY","790.00","790.00","42","ACRNOTWSO15I","43211503","4711474073518","00","0.00","0.00","0.00"
"ACR-NX.KJLEH.00J","NX.KJLEH.00J","Acer","A517-58GM-79UR/QW/17i/i7-1355U/32GB/1TB/W11P QWERTY","949.00","951.80","0","ACRNOTWSO15I","43211503","4711474073549","00","0.00","2.80","0.00"
"ACR-NX.KJLEH.00K","NX.KJLEH.00K","Acer","A517-58GM-76JM/QW/17.3i/i7/16/1TB/W11H QWERTY","790.00","792.80","0","ACRNOTWSO15I","43211503","4711474106018","00","0.00","2.80","0.00"
"ACR-NX.KMZEH.005","NX.KMZEH.005","Acer","SFG14-71-71GS/QW/14i/i7/32/1TB/W11H QWERTY","945.00","947.80","0","ACRNOTCSM15I","43211503","4711121665530","00","0.00","2.80","0.00"
"ACR-NX.KNPEH.001","NX.KNPEH.001","Acer","C936T-TCO-C476/QW/14i/N100/8/64/Chrome QWERTY","319.00","321.80","259","ACRNOTWSO15I","43211503","4711121853258","00","0.00","2.80","0.00"
"ACR-NX.KPWEH.002","NX.KPWEH.002","Acer","A517-53G-54B6/QW/17i/i5/16/512/W11P QWERTY","795.00","797.80","0","ACRNOTWSO15I","43211503","4711121770722","00","0.00","2.80","0.00"
"ACR-NX.KREEH.002","NX.KREEH.002","Acer","CBE574-1-R0S6/QW/14i/7520C/8/128/CHRos QWERTY","459.00","461.80","0","ACRNOTCSM14I","43211503","4711121815652","00","0.00","2.80","0.00"
"ACR-NX.KW4EH.001","NX.KW4EH.001","Acer","CBE595-2T-55NF - 15.6i FHD Multi-Touch IPS - Intel Core 5 120U - 8GBLPDDR5X - 256GB PCIe NVMe SSD - Steel Grey - Chrome OS QWERTY","549.00","551.80","13","ACRNOTWSO15I","43211503","4711474010254","00","0.00","2.80","0.00"
"ACR-NX.KZVEH.00E","NX.KZVEH.00E","Acer","Steel Grey - 17.3i FHD - Intel Core i5-1334U - Intel Iris Xe Graphics - Windows11 Pro - US Int. Keyboard QWERTY","669.00","671.80","42","ACRNOTWSO15I","43211503","4711474514097","00","0.00","2.80","0.00"
"ACR-NX.VZJEH.006","NX.VZJEH.006","Acer","TMB311R-33-TCO-C6DZ/QW/11i/8/128/W11PA/B QWERTY","329.00","329.00","0","ACRNOTHET12I","43211503","4711474082428","00","0.00","0.00","0.00"
"ACR-SV.WCMAP.A00","SV.WCMAP.A00","Acer","Acer Care Plus warranty extension to 3 years pick up & delivery (within Benelux) for Commercial Desktop","22.99","22.99","0","ACRNOTEPK---","81111818","4712842946229","00","0.00","0.00","0.00"
"ACR-SV.WCMAP.A01","SV.WCMAP.A01","Acer","Acer Care Plus warranty extension to 4 years pick up & delivery (within Benelux) for Commercial Desktop","32.85","32.85","0","ACRNOTEPK---","81111818","4712842946212","00","0.00","0.00","0.00"
"ACR-SV.WCMAP.A03","SV.WCMAP.A03","Acer","Acer Care Plus warranty extension to 3 years onsite nbd (within Benelux) for Commercial Desktop","30.22","30.22","0","ACRNOTEPK---","81111818","4712842946199","00","0.00","0.00","0.00"
"ACR-SV.WCMAP.A04","SV.WCMAP.A04","Acer","Acer Care Plus warranty extension to 3 years onsite nbd (within Benelux) + 3 years media retention for Commercial Desktop","59.14","59.14","0","ACRNOTEPK---","81111818","4712842946182","00","0.00","0.00","0.00"
"ACR-SV.WCMAP.A05","SV.WCMAP.A05","Acer","Acer Care Plus warranty extension to 4 years onsite nbd (within Benelux) for Commercial Desktop","49.28","49.28","0","ACRNOTEPK---","81111818","4712842946175","00","0.00","0.00","0.00"
"ACR-SV.WDGAP.A01","SV.WDGAP.A01","Acer","3Y Carry In for PC Gaming","52.57","52.57","0","ACRP-CEPK---","81111818","4712842941767","00","0.00","0.00","0.00"
"ACR-SV.WDGAP.A02","SV.WDGAP.A02","Acer","4Y Carry In for PC Gaming","91.99","91.99","0","ACRP-CEPK---","81111818","4712842941750","00","0.00","0.00","0.00"
"ACR-SV.WLDAP.A02","SV.WLDAP.A02","Acer","Acer Care Plus warranty extension to 4 years pick up   delivery (within Benelux) for B/CB/DV/V-series Monitors - Virtual Booklet","9.48","9.48","0","ACRNOTEPK---","81111818","4712842940487","00","0.00","0.00","0.00"
"ACR-SV.WMGAP.A01","SV.WMGAP.A01","Acer","Acer Care Plus warranty extension to 3 years pick up & delivery (within Benelux) for Gaming Monitors - Virtual Booklet","18.39","18.39","0","ACRNOTEPK---","81111818","4712842941842","00","0.00","0.00","0.00"
"ACR-SV.WMGAP.A02","SV.WMGAP.A02","Acer","4Y Carry In for LCD monitors gaming (consumer)","22.99","22.99","0","ACRNOTEPK---","81111818","4712842941835","00","0.00","0.00","0.00"
"ACR-SV.WNBAP.A06","SV.WNBAP.A06","Acer","Acer Care Plus warranty extension to 3 years pick up & delivery (within Benelux) Extensa and TravelMate Notebooks + 1styear International Travellers Warranty","26.28","26.28","0","ACRNOTEPK---","81111818","4712842940456","00","0.00","0.00","0.00"
"ACR-SV.WNBAP.A08","SV.WNBAP.A08","Acer","eSP: 4 years pick up&delivery Benelux for Extensa and TravelMate Notebooks and Chromebooks + 1st year International Travellers Warranty","49.28","49.28","0","ACRNOTEPK---","81111818","4712842940395","00","0.00","0.00","0.00"
"ACR-SV.WNBAP.A12","SV.WNBAP.A12","Acer","eSP: 3 years onsite (nbd) for Extensa and TravelMate Notebooks and Chromebooks","44.68","44.68","0","ACRNOTEPK---","81111818","4712842940432","00","0.00","0.00","0.00"
"ACR-SV.WNBAP.A13","SV.WNBAP.A13","Acer","Acer Care Plus warranty extension to 4 years onsite (nbd) for Extensa and TravelMate Notebooks - Virtual Booklet","68.99","68.99","0","ACRNOTEPK---","81111818","4712842940388","00","0.00","0.00","0.00"
"ACR-SV.WNBAP.X00","SV.WNBAP.X00","Acer","Acer Care Plus standard business pack warranty extension to 3 years onsite (nbd) + 3 years media retention + 3 years battery + 3 years","100.00","100.00","0","ACRNOTEPK---","81111818","","00","0.00","0.00","0.00"
"ACR-SV.WNGAP.A01","SV.WNGAP.A01","Acer","Acer Care Plus warranty extension to 3 years pick up & delivery for Gaming Notebooks + 1st year International Travellers Warranty - Virtual Booklet","60.98","60.98","0","ACRNOTEPK---","81111818","4712842941743","00","0.00","0.00","0.00"
"ACR-SV.WNGAP.A02","SV.WNGAP.A02","Acer","Acer Care Plus warranty extension to 4 years pick up & delivery for Gaming Notebooks + 1st year International Travellers Warranty - Virtual Booklet","78.85","78.85","0","ACRNOTEPK---","81111818","4712842941736","00","0.00","0.00","0.00"
"ACR-SV.WPAAP.A02","SV.WPAAP.A02","Acer","eSP: 3 years pick up&delivery Benelux for All In One Desktops","26.28","26.28","0","ACRNOTEPK---","81111818","4712842940807","00","0.00","0.00","0.00"
"ACR-SV.WPAAP.A03","SV.WPAAP.A03","Acer","eSP: 4 years pick up&delivery Benelux for All In One Desktops","36.14","36.14","0","ACRNOTEPK---","81111818","4712842940777","00","0.00","0.00","0.00"
"ACR-SV.WPAAP.A04","SV.WPAAP.A04","Acer","Acer Care Plus warranty extension to 3 years onsite (nbd) for  - Virtual Booklet for All In One PC","32.85","32.85","0","ACRNOTEPK---","81111818","4712842943785","00","0.00","0.00","0.00"
"ACR-SV.WPRAP.X00","SV.WPRAP.X00","Acer","Care Plus warranty extension to 3 yearspick up & delivery + 3 years lamp (within Benelux) for Projectors - Virtual Booklet","20.32","20.32","0","ACRNOTEPK---","81111818","4712842945529","00","0.00","0.00","0.00"
"ACR-SV.WPRAP.X01","SV.WPRAP.X01","Acer","Care Plus warranty extension to 4 yearspick up & delivery + 4 years lamp (within Benelux) for Projectors - Virtual Booklet","31.17","31.17","0","ACRNOTEPK---","81111818","4712842945512","00","0.00","0.00","0.00"
"ACR-SV.WPRAP.X03","SV.WPRAP.X03","Acer","Care Plus warranty extension to 3 yearsonsite exchange (nbd) + 3 years lamp for Projectors - Virtual Booklet","40.65","40.65","0","ACRNOTEPK---","81111818","4712842945499","00","0.00","0.00","0.00"
"ACR-SV.WPRAP.X04","SV.WPRAP.X04","Acer","Care Plus warranty extension to 4 yearsonsite exchange (nbd) + 4 years lamp for Projectors - Virtual Booklet","47.43","47.43","0","ACRNOTEPK---","81111818","4712842945482","00","0.00","0.00","0.00"
"ACR-UM.HX1EE.301","UM.HX1EE.301","Acer","69CM 27W XV271UM3BMIIPRX ZEROFRAME IPS 180HZ QHD 16:9 1MS / 0.5MS (GTG MIN.) 250NITS 2XHDMI DP MM A","130.09","130.09","0","ACRMONLCD2+M","43211902","4711121561542","00","0.00","0.00","0.00"
"ACR-UM.JB7EE.103","UM.JB7EE.103","Acer","31.5i 16:9 VA LED 3840x2160 60Hz 4ms(GTG)300 cd/m2 2xHDMI(2.0))/ DP(1.4)/Audio Out 2Wx2 135 mm Height Adj. Pivot Black EC:D AdaptiveSync HDRReady (HDR 10)","215.00","215.00","0","ACRMONLCD2+M","43211902","4711474395412","00","0.00","0.00","0.00"
"ACR-UM.QS2EE.E13","UM.QS2EE.E13","Acer","60CM 23.8W SH242YEBMIHUX ZEROFRAME IPS 100HZ 16:9 1MS(VRB) 250NITS HDMI TYPE-C MM AUDIO OUT FREESYNC","75.00","75.00","105","ACRMONLCD2+M","43211902","4711121772184","02","0.00","0.00","0.00"
"ACR-ZL.ACCTG.02A","ZL.ACCTG.02A","Acer","acerpure cool C2 2in1 air purifier and circulator incl 1 HEPA filter","271.90","271.90","0","ACRP-C---ASP","43000000","4711121122637","00","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE1","ARENA-BLACK","Arozzi","Arena Gaming Desk Black incl. montagebox","231.95","231.95","26","AROHEPGAHGST","99999999","","00","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE13","ARENA-DEEPPGAL#BOX","Arozzi","Arena Gaming Desk - Deepp Gal Bundel incl. montagebox","213.60","213.60","1","AROHEPGAHGST","99999999","","12","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE16","ARENA-FG-BK#BOX","Arozzi","Arena Gaming Desk - Frozen Grey Black Bundel incl. montagebox","213.60","213.60","1","AROHEPGAHGST","99999999","","12","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE18","ARENA-BK-CHAOS#BOX","Arozzi","Arena Gaming Desk - Crawling Chaos Bundel incl. montagebox","225.84","225.84","4","AROHEPGAHGST","99999999","","12","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE3","ARENA-DARK-GREY","Arozzi","Arena Gaming Desk Grey Bundel incl. montagebox","231.95","231.95","6","AROHEPGAHGST","99999999","","00","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE5","ARENA-PURE-BLACK","Arozzi","Arena Gaming Desk Pure Bl Bundel incl. montagebox","231.95","231.95","44","AROHEPGAHGST","99999999","","00","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE6","ARENA-RED","Arozzi","Arena Gaming Desk Red Bundel incl. montagebox","231.95","231.95","7","AROHEPGAHGST","99999999","","12","0.00","0.00","0.00"
"ARO-ARENA-BUNDLE7","AZ-ARENA-MOTO","Arozzi","Arena Gaming Desk Moto Bundel incl. montagebox","359.40","359.40","6","AROHEPGAHGST","99999999","","00","0.00","0.00","0.00"
"ARO-ARENA-FG-BLACK","ARENA-FG-BK","Arozzi","Arena Gaming Desk - Frozen Grey - Black","169.41","169.41","1","AROHEPGAHGST","99999999","850047390677","12","0.00","0.00","0.00"
"ARO-ARENA-MED-PBK","ARENA-MEDIUM-PBK","Arozzi","Arozzi Arena Gaming Desk - Medium - Pure Black","155.00","155.00","11","AROHEPGAHGST","99999999","850054766571","12","0.00","0.00","0.00"
"ARO-ARENA-SMALL-PB","ARENA-SMALL-PBK","Arozzi","Arozzi Arena Gaming Desk - Small - PureBlack","107.00","107.00","8","AROHEPGAHGST","99999999","850054766588","12","0.00","0.00","0.00"
"ARO-ARNEA-BK-CHAOS","ARENA-BK-CHAOS","Arozzi","Arena Gaming Desk - Crawling Chaos","239.40","239.40","4","AROHEPGAHGST","99999999","850047390585","12","0.00","0.00","0.00"
"ARO-AVANTI-SFB-BWN","AVANTI-SFB-BWN","Arozzi","Arozzi Avanti SoftFabric - Brown","167.40","167.40","6","AROHEPGAHGST","99999999","850054766243","12","0.00","0.00","0.00"
"ARO-AVANTI-SFB-MGN","AVANTI-SFB-MGN","Arozzi","Arozzi Avanti SoftFabric - Moss Green","167.40","167.40","7","AROHEPGAHGST","99999999","850054766236","12","0.00","0.00","0.00"
"ARO-AVANTI-SFB-PPL","AVANTI-SFB-PPL","Arozzi","Arozzi Avanti SoftFabric - Pure Purple","124.80","124.80","2","AROHEPGAHGST","99999999","850054766229","12","0.00","0.00","0.00"
"ARO-AZ-MFPAD","AZ-MFPAD","Arozzi","Arozzi Memory Foam Armrest Pads","13.44","13.44","26","AROHEPGAHGST","99999999","850032247948","12","0.00","0.00","0.00"
"ARO-INIZIO-FB-BLA","INIZIO-FB-BLACK","Arozzi","Arozzi Inizio Gaming Chair - Fabric - Black","143.40","143.40","3","AROHEPGAHGST","99999999","769498679005","00","0.00","0.00","0.00"
"ARO-PRIMO-PU-BK","PRIMO-PU-BK","Arozzi","Arozzi Primo PU - Black - Black logo","243.60","243.60","14","AROHEPGAHGST","99999999","850009447319","12","0.00","0.00","0.00"
"ARO-SP-TO-GASLIFT","AZ-SP-TO-GASLIFT","Arozzi","Arozzi GASLIFT TYPE 2","13.50","13.50","1","AROHEPGAHGST","99999999","AZ-SP-TO-GASLIFT","12","0.00","0.00","0.00"
"ARO-TOR-SFB-DG2","TORRETTA-SFB-DG2","Arozzi","Torretta SoftFabric -Dark Grey","179.40","179.40","15","AROHEPGAHGST","99999999","850047390035","12","0.00","0.00","0.00"
"ARO-TOR-SPSF-PBK","TORRETTA-SPSF-PBK","Arozzi","Torretta SuperSoft -Pure Black","209.40","209.40","3","AROHEPGAHGST","99999999","850047390301","12","0.00","0.00","0.00"
"ARO-VERNA-SFB-DG","VERNAZZA-SFB-DG","Arozzi","Arozzi Vernazza Soft Fabric - Dark Grey","215.94","215.94","11","AROHEPGAHGST","99999999","850009447111","12","0.00","0.00","0.00"
"ARO-VERNA-SPSF-BK","VERNAZZA-SPSF-BK","Arozzi","Arozzi Vernazza Supersoft Fabric - Black","200.70","200.70","2","AROHEPGAHGST","99999999","850032247221","12","0.00","0.00","0.00"
"ARO-VER-SPSF-BWN","VERNAZZA-SPSF-BWN","Arozzi","Arozzi Vernazza Supersoft Fabric - Brown","269.40","269.40","3","AROHEPGAHGST","99999999","850032247238","12","0.00","0.00","0.00"
"ARO-VER-SPSF-PBK","VERNAZZA-SPSF-PBK","Arozzi","Arozzi Vernazza Supersoft - Pure Black","200.70","200.70","3","AROHEPGAHGST","99999999","850032247122","12","0.00","0.00","0.00"
"ARO-VER-XL-PBK","VER-XL-PBK","Arozzi","Arozzi Vernazza XL Supersoft - Pure Black","299.40","299.40","4","AROHEPGAHGST","99999999","850047390349","12","0.00","0.00","0.00"
"ARO-VER-XL-SFB-DG","VERNAZZA-XL-SFB-DG","Arozzi","Arozzi Vernazza XL Softfabric - Dark Grey","196.20","196.20","0","AROHEPGAHGST","99999999","850047390387","12","0.00","0.00","0.00"
"CHE-G8A-25010LVBPN","G8A-25010LVBPN-2","Cherry","MX 10.0N RGB Mech Keyboard Corded MX LPspeed Black","83.30","83.30","5","CHEPOSK-B---","43211505","4025112096525","12","0.00","0.00","0.00"
"CHE-JD-0520BE-2","JD-0520BE-2","Cherry","DW 5100 Desktop set Wireless AZERTY Black","25.99","25.99","1427","CHEPOSK-B---","43211505","4025112094477","12","0.00","0.00","0.00"
"CHE-JD-0520EU-2","JD-0520EU-2","Cherry","DW 5100 Desktop set Wireless QWERTY Black","25.99","25.99","1000","CHEPOSK-B---","43211505","4025112087554","12","0.00","0.00","0.00"
"CHE-JD-7000EU-2","JD-7000EU-2","Cherry","GENTIX Desktop set Wireless QWERTY Black","16.72","16.72","0","CHEPOSK-B---","43211505","4025112092008","12","0.00","0.00","0.00"
"CHE-JD-9000EU-2","JD-9000EU-2","Cherry","DW 9000 SLIM Desktop set Wireless QWERTY Black","44.07","44.07","0","CHEPOSK-B---","43211505","4025112089718","12","0.00","0.00","0.00"
"CHE-JM-0600-2","JM-0600-2","Cherry","MC 2000 Mouse Corded Black","6.40","6.40","0","CHEPOSMIS---","43211505","4025112083334","12","0.00","0.00","0.00"
"COR-CA-9011167-EU","CA-9011167-EU","Corsair","Corsair Gaming ST100 RGB Premium Headset Stand","53.39","53.39","0","CORINDIDKWIR","43211700","843591028950","00","0.00","0.00","0.00"
"COR-CA-9011188-EU","CA-9011188-EU","Corsair","Virtuoso RGB Wireless XT - Slate","213.56","213.56","0","CORINDIDKWIR","43211700","840006605836","00","0.00","0.00","0.00"
"COR-CA-9011203-EU","CA-9011203-EU","Corsair","CORSAIR VOID RGB ELITE USB Premium Gaming Headset with 7.1 Surround Sound  Carbon (EU Version)","56.19","56.19","60","CORAUDAHDWIL","26121600","840006609919","00","0.00","0.00","0.00"
"COR-CA-9011235-EU","CA-9011235-EU","Corsair","HS80 RGB Wireless Gaming Headset - Carbon","115.63","115.63","21","CORINDIDKWIR","43211700","840006625940","00","0.00","0.00","0.00"
"COR-CA-9011236-EU","CA-9011236-EU","Corsair","HS80 RGB Wireless Gaming Headset White","115.63","115.63","15","CORINDIDGGPC","43211700","840006635192","00","0.00","0.00","0.00"
"COR-CA-9011237-EU","CA-9011237-EU","Corsair","HS80 RGB USB Headset Carbon - EU","84.79","84.79","19","CORAUDAHDWIL","26121600","840006644484","00","0.00","0.00","0.00"
"COR-CA-9011238-EU","CA-9011238-EU","Corsair","HS80 RGB USB Headset White - EU","84.79","84.79","9","CORAUDAHDWIL","26121600","840006644521","00","0.00","0.00","0.00"
"COR-CA-9011260-EU","CA-9011260-EU","Corsair","HS55 Stereo Headset Carbon - EU","53.96","53.96","3","CORAUDAHDWIL","26121600","840006643623","00","0.00","0.00","0.00"
"COR-CA-9011261-EU","CA-9011261-EU","Corsair","HS55 Stereo Headset White - EU","53.96","53.96","2","CORAUDAHDWIL","26121600","840006643661","00","0.00","0.00","0.00"
"COR-CA-9011270-EU","CA-9011270-EU","Corsair","HS65 Surround Headset Carbon - EU","69.38","69.38","0","CORAUDAHDWIL","26121600","840006643784","00","0.00","0.00","0.00"
"COR-CA-9011271-EU","CA-9011271-EU","Corsair","HS65 Surround Headset White - EU","69.38","69.38","3","CORAUDAHDWIL","26121600","840006643821","00","0.00","0.00","0.00"
"COR-CA-9011280-EU","CA-9011280-EU","Corsair","HS55 Wireless (Carbon)","92.50","92.50","8","CORINDIDGGPC","43211700","840006657866","00","0.00","0.00","0.00"
"COR-CA-9011281-EU","CA-9011281-EU","Corsair","HS55 Wireless (White)","92.50","92.50","4","CORINDIDGGPC","43211700","840006657903","00","0.00","0.00","0.00"
"COR-CA-9011285-EU2","CA-9011285-EU2","Corsair","Corsair HS65 Wireless Headset Carbon v2- EU","104.06","104.06","2","CORINDIDGGPC","43211700","840006676485","00","0.00","0.00","0.00"
"COR-CA-9011286-EU2","CA-9011286-EU2","Corsair","Corsair HS65 Wireless Headset White v2 - EU","102.96","102.96","0","CORINDIDGGPC","43211700","840006676522","00","0.00","0.00","0.00"
